Sp_pepid	Sp_ID	family_id	Type	Compartment
CPA_evm.TU.supercontig_131.38	CPA	C2C2-Dof	Genome	NUC
CPA_evm.TU.supercontig_131.69	CPA	TCP	Genome	NUC
CPA_evm.TU.supercontig_131.77	CPA	bZIP	Genome	NUC
CPA_evm.TU.supercontig_131.8	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_131.81	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_131.86	CPA	NAC	Genome	NUC
CPA_evm.TU.supercontig_132.35	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_132.49	CPA	ABI3VP1	Genome	NUC
CPA_evm.TU.supercontig_132.65	CPA	ABI3VP1	Genome	NUC
CPA_evm.TU.supercontig_132.66	CPA	ABI3VP1	Genome	NUC
CPA_evm.TU.supercontig_132.68	CPA	ABI3VP1	Genome	NUC
CPA_evm.TU.supercontig_132.70	CPA	ABI3VP1	Genome	NUC
CPA_evm.TU.supercontig_132.8	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_132.80	CPA	TRAF	Genome	NUC
CPA_evm.TU.supercontig_1332.1	CPA	C2C2-CO-like	Genome	NUC
CPA_evm.TU.supercontig_1346.4	CPA	AUX/IAA	Genome	NUC
CPA_evm.TU.supercontig_135.43	CPA	TRAF	Genome	NUC
CPA_evm.TU.supercontig_135.44	CPA	mTERF	Genome	NUC
CPA_evm.TU.supercontig_135.7	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_136.16	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_136.17	CPA	GRAS	Genome	NUC
CPA_evm.TU.supercontig_136.20	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_136.30	CPA	CCAAT	Genome	NUC
CPA_evm.TU.supercontig_136.37	CPA	SET	Genome	NUC
CPA_evm.TU.supercontig_136.54	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_136.55	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_137.17	CPA	Trihelix	Genome	NUC
CPA_evm.TU.supercontig_1379.1	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_138.12	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_138.21	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_138.39	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_138.44	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_138.6	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_138.9	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_139.11	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_139.30	CPA	mTERF	Genome	NUC
CPA_evm.TU.supercontig_139.32	CPA	Pseudo ARR-B	Genome	NUC
CPA_evm.TU.supercontig_139.40	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_139.43	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_139.75	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_139.79	CPA	ARF	Genome	NUC
CPA_evm.TU.supercontig_14.100	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_14.125	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_14.134	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_14.159	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_14.189	CPA	TCP	Genome	NUC
CPA_evm.TU.supercontig_14.19	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_14.2	CPA	NAC	Genome	NUC
CPA_evm.TU.supercontig_14.223	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_14.225	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_14.226	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_14.232	CPA	G2-like	Genome	NUC
CPA_evm.TU.supercontig_14.255	CPA	FHA	Genome	NUC
CPA_evm.TU.supercontig_14.31	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_14.37	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_14.75	CPA	E2F-DP	Genome	NUC
CPA_evm.TU.supercontig_14.99	CPA	NAC	Genome	NUC
CPA_evm.TU.supercontig_140.13	CPA	SRS	Genome	NUC
CPA_evm.TU.supercontig_140.14	CPA	FHA	Genome	NUC
CPA_evm.TU.supercontig_140.15	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_140.53	CPA	zf-HD	Genome	NUC
CPA_evm.TU.supercontig_140.54	CPA	zf-HD	Genome	NUC
CPA_evm.TU.supercontig_1401.2	CPA	TCP	Genome	NUC
CPA_evm.TU.supercontig_141.21	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_142.14	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_142.23	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_142.24	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_142.33	CPA	LIM	Genome	NUC
CPA_evm.TU.supercontig_142.54	CPA	BSD	Genome	NUC
CPA_evm.TU.supercontig_142.60	CPA	bZIP	Genome	NUC
CPA_evm.TU.supercontig_1427.1	CPA	C3H	Genome	NUC
CPA_evm.TU.supercontig_144.6	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_145.1	CPA	PLATZ	Genome	NUC
CPA_evm.TU.supercontig_145.21	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_145.3	CPA	C2C2-YABBY	Genome	NUC
CPA_evm.TU.supercontig_1453.1	CPA	Trihelix	Genome	NUC
CPA_evm.TU.supercontig_1455.2	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_146.2	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_146.33	CPA	SBP	Genome	NUC
CPA_evm.TU.supercontig_146.42	CPA	CAMTA	Genome	NUC
CPA_evm.TU.supercontig_146.6	CPA	bZIP	Genome	NUC
CPA_evm.TU.supercontig_147.22	CPA	FHA	Genome	NUC
CPA_evm.TU.supercontig_147.26	CPA	TRAF	Genome	NUC
CPA_evm.TU.supercontig_1476.1	CPA	AUX/IAA	Genome	NUC
CPA_evm.TU.supercontig_148.42	CPA	C3H	Genome	NUC
CPA_evm.TU.supercontig_149.3	CPA	SBP	Genome	NUC
CPA_evm.TU.supercontig_149.8	CPA	SBP	Genome	NUC
CPA_evm.TU.supercontig_15.1	CPA	ABI3VP1	Genome	NUC
CPA_evm.TU.supercontig_15.110	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_15.24	CPA	C2C2-Dof	Genome	NUC
CPA_evm.TU.supercontig_15.36	CPA	C2C2-Dof	Genome	NUC
CPA_evm.TU.supercontig_15.69	CPA	ABI3VP1	Genome	NUC
CPA_evm.TU.supercontig_15.86	CPA	SET	Genome	NUC
CPA_evm.TU.supercontig_150.20	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_150.24	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_150.25	CPA	SWI/SNF-BAF60b	Genome	NUC
CPA_evm.TU.supercontig_150.29	CPA	C2C2-GATA	Genome	NUC
CPA_evm.TU.supercontig_150.43	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_150.47	CPA	SRS	Genome	NUC
CPA_evm.TU.supercontig_150.55	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_150.6	CPA	C3H	Genome	NUC
CPA_evm.TU.supercontig_150.7	CPA	bZIP	Genome	NUC
CPA_evm.TU.supercontig_150.9	CPA	BBR/BPC	Genome	NUC
CPA_evm.TU.supercontig_151.13	CPA	mTERF	Genome	NUC
CPA_evm.TU.supercontig_151.30	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_151.32	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_151.33	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_151.54	CPA	C2C2-GATA	Genome	NUC
CPA_evm.TU.supercontig_151.60	CPA	FAR1	Genome	NUC
CPA_evm.TU.supercontig_152.35	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_152.47	CPA	Jumonji	Genome	NUC
CPA_evm.TU.supercontig_152.53	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_152.55	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_152.56	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_155.28	CPA	C2C2-GATA	Genome	NUC
CPA_evm.TU.supercontig_157.43	CPA	HSF	Genome	NUC
CPA_evm.TU.supercontig_157.5	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_158.1	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_158.6	CPA	GRAS	Genome	NUC
CPA_evm.TU.supercontig_158.8	CPA	bZIP	Genome	NUC
CPA_evm.TU.supercontig_16.1	CPA	IWS1	Genome	NUC
CPA_evm.TU.supercontig_16.111	CPA	TUB	Genome	NUC
CPA_evm.TU.supercontig_16.131	CPA	SNF2	Genome	NUC
CPA_evm.TU.supercontig_16.153	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_16.156	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_16.53	CPA	FAR1	Genome	NUC
CPA_evm.TU.supercontig_16.58	CPA	BSD	Genome	NUC
CPA_evm.TU.supercontig_16.95	CPA	SNF2	Genome	NUC
CPA_evm.TU.supercontig_160.21	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_160.23	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_160.31	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_160.32	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_161.1	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_161.23	CPA	SET	Genome	NUC
CPA_evm.TU.supercontig_161.43	CPA	C2C2-Dof	Genome	NUC
CPA_evm.TU.supercontig_162.26	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_162.51	CPA	Jumonji	Genome	NUC
CPA_evm.TU.supercontig_1622.1	CPA	GeBP	Genome	NUC
CPA_evm.TU.supercontig_163.28	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_1643.1	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_165.12	CPA	NAC	Genome	NUC
CPA_evm.TU.supercontig_165.15	CPA	SNF2	Genome	NUC
CPA_evm.TU.supercontig_165.22	CPA	GRAS	Genome	NUC
CPA_evm.TU.supercontig_1652.1	CPA	BSD	Genome	NUC
CPA_evm.TU.supercontig_1667.1	CPA	Tify	Genome	NUC
CPA_evm.TU.supercontig_167.13	CPA	FAR1	Genome	NUC
CPA_evm.TU.supercontig_167.15	CPA	FAR1	Genome	NUC
CPA_evm.TU.supercontig_167.18	CPA	FAR1	Genome	NUC
CPA_evm.TU.supercontig_1680.1	CPA	ARR-B	Genome	NUC
CPA_evm.TU.supercontig_169.34	CPA	RB	Genome	NUC
CPA_evm.TU.supercontig_169.46	CPA	SRS	Genome	NUC
CPA_evm.TU.supercontig_17.1	CPA	TCP	Genome	NUC
CPA_evm.TU.supercontig_17.140	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_17.157	CPA	mTERF	Genome	NUC
CPA_evm.TU.supercontig_17.167	CPA	LOB	Genome	NUC
CPA_evm.TU.supercontig_17.180	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_17.197	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_17.26	CPA	NAC	Genome	NUC
CPA_evm.TU.supercontig_17.34	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_17.47	CPA	ARF	Genome	NUC
CPA_evm.TU.supercontig_17.92	CPA	C3H	Genome	NUC
CPA_evm.TU.supercontig_170.23	CPA	C3H	Genome	NUC
CPA_evm.TU.supercontig_171.28	CPA	SWI/SNF-BAF60b	Genome	NUC
CPA_evm.TU.supercontig_171.42	CPA	mTERF	Genome	NUC
CPA_evm.TU.supercontig_1729.1	CPA	GRF	Genome	NUC
CPA_evm.TU.supercontig_173.19	CPA	ABI3VP1	Genome	NUC
CPA_evm.TU.supercontig_173.20	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_173.22	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_173.26	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_173.29	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_173.32	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_173.38	CPA	C3H	Genome	NUC
CPA_evm.TU.supercontig_173.5	CPA	zf-HD	Genome	NUC
CPA_evm.TU.supercontig_1750.1	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_176.19	CPA	mTERF	Genome	NUC
CPA_evm.TU.supercontig_177.1	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_177.15	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_178.20	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_178.21	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_178.23	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_178.33	CPA	NAC	Genome	NUC
CPA_evm.TU.supercontig_178.39	CPA	SET	Genome	NUC
CPA_evm.TU.supercontig_1780.1	CPA	HSF	Genome	NUC
CPA_evm.TU.supercontig_1782.2	CPA	bZIP	Genome	NUC
CPA_evm.TU.supercontig_179.21	CPA	DDT	Genome	NUC
CPA_evm.TU.supercontig_179.29	CPA	TCP	Genome	NUC
CPA_evm.TU.supercontig_179.35	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_18.1	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_18.10	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_18.113	CPA	LOB	Genome	NUC
CPA_evm.TU.supercontig_18.114	CPA	LOB	Genome	NUC
CPA_evm.TU.supercontig_18.133	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_18.14	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_18.157	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_18.166	CPA	TCP	Genome	NUC
CPA_evm.TU.supercontig_18.188	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_18.20	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_18.202	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_18.209	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_18.219	CPA	LIM	Genome	NUC
CPA_evm.TU.supercontig_18.226	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_18.246	CPA	BES1	Genome	NUC
CPA_evm.TU.supercontig_18.39	CPA	bZIP	Genome	NUC
CPA_evm.TU.supercontig_18.45	CPA	SET	Genome	NUC
CPA_evm.TU.supercontig_18.49	CPA	GRAS	Genome	NUC
CPA_evm.TU.supercontig_18.51	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_18.78	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_18.96	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_180.14	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_180.6	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_181.5	CPA	SBP	Genome	NUC
CPA_evm.TU.supercontig_181.6	CPA	BSD	Genome	NUC
CPA_evm.TU.supercontig_181.9	CPA	Trihelix	Genome	NUC
CPA_evm.TU.supercontig_1815.2	CPA	TCP	Genome	NUC
CPA_evm.TU.supercontig_182.16	CPA	SNF2	Genome	NUC
CPA_evm.TU.supercontig_183.28	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_183.30	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_183.33	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_184.25	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_184.31	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_184.4	CPA	TRAF	Genome	NUC
CPA_evm.TU.supercontig_185.10	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_185.12	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_185.13	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_185.14	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_185.2	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_186.4	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_187.21	CPA	SET	Genome	NUC
CPA_evm.TU.supercontig_187.28	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_188.13	CPA	C2C2-Dof	Genome	NUC
CPA_evm.TU.supercontig_188.20	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_189.23	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_189.29	CPA	G2-like	Genome	NUC
CPA_evm.TU.supercontig_1892.2	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_19.123	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_19.133	CPA	LOB	Genome	NUC
CPA_evm.TU.supercontig_19.147	CPA	G2-like	Genome	NUC
CPA_evm.TU.supercontig_19.150	CPA	LOB	Genome	NUC
CPA_evm.TU.supercontig_19.151	CPA	Trihelix	Genome	NUC
CPA_evm.TU.supercontig_19.154	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_19.155	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_19.165	CPA	Alfin-like	Genome	NUC
CPA_evm.TU.supercontig_19.182	CPA	HMG	Genome	NUC
CPA_evm.TU.supercontig_19.199	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_19.213	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_19.214	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_19.224	CPA	LIM	Genome	NUC
CPA_evm.TU.supercontig_19.236	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_19.273	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_19.28	CPA	C2C2-CO-like	Genome	NUC
CPA_evm.TU.supercontig_19.43	CPA	SNF2	Genome	NUC
CPA_evm.TU.supercontig_19.47	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_19.48	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_19.55	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_19.65	CPA	bZIP	Genome	NUC
CPA_evm.TU.supercontig_19.94	CPA	LOB	Genome	NUC
CPA_evm.TU.supercontig_19.99	CPA	TRAF	Genome	NUC
CPA_evm.TU.supercontig_190.1	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_190.22	CPA	CCAAT	Genome	NUC
CPA_evm.TU.supercontig_190.34	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_192.10	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_192.18	CPA	NAC	Genome	NUC
CPA_evm.TU.supercontig_192.21	CPA	Jumonji	Genome	NUC
CPA_evm.TU.supercontig_192.6	CPA	LOB	Genome	NUC
CPA_evm.TU.supercontig_193.15	CPA	Pseudo ARR-B	Genome	NUC
CPA_evm.TU.supercontig_1938.2	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_194.12	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_195.12	CPA	NAC	Genome	NUC
CPA_evm.TU.supercontig_195.31	CPA	NAC	Genome	NUC
CPA_evm.TU.supercontig_195.36	CPA	E2F-DP	Genome	NUC
CPA_evm.TU.supercontig_195.38	CPA	FAR1	Genome	NUC
CPA_evm.TU.supercontig_195.40	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_196.1	CPA	CCAAT	Genome	NUC
CPA_evm.TU.supercontig_197.21	CPA	C3H	Genome	NUC
CPA_evm.TU.supercontig_197.7	CPA	GRAS	Genome	NUC
CPA_evm.TU.supercontig_198.18	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_199.11	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_2.109	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_2.110	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_2.113	CPA	BBR/BPC	Genome	NUC
CPA_evm.TU.supercontig_2.115	CPA	zf-HD	Genome	NUC
CPA_evm.TU.supercontig_2.133	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_2.134	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_2.148	CPA	PLATZ	Genome	NUC
CPA_evm.TU.supercontig_2.152	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_2.158	CPA	HSF	Genome	NUC
CPA_evm.TU.supercontig_2.176	CPA	ARR-B	Genome	NUC
CPA_evm.TU.supercontig_2.177	CPA	ARR-B	Genome	NUC
CPA_evm.TU.supercontig_2.19	CPA	C2C2-GATA	Genome	NUC
CPA_evm.TU.supercontig_2.194	CPA	SET	Genome	NUC
CPA_evm.TU.supercontig_2.204	CPA	Tify	Genome	NUC
CPA_evm.TU.supercontig_2.226	CPA	GRAS	Genome	NUC
CPA_evm.TU.supercontig_2.251	CPA	ABI3VP1	Genome	NUC
CPA_evm.TU.supercontig_2.26	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_2.260	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_2.278	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_2.279	CPA	ABI3VP1	Genome	NUC
CPA_evm.TU.supercontig_2.281	CPA	bZIP	Genome	NUC
CPA_evm.TU.supercontig_2.304	CPA	LOB	Genome	NUC
CPA_evm.TU.supercontig_2.321	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_2.34	CPA	TUB	Genome	NUC
CPA_evm.TU.supercontig_2.349	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_2.350	CPA	LOB	Genome	NUC
CPA_evm.TU.supercontig_2.370	CPA	G2-like	Genome	NUC
CPA_evm.TU.supercontig_2.394	CPA	CCAAT	Genome	NUC
CPA_evm.TU.supercontig_2.397	CPA	GNAT	Genome	NUC
CPA_evm.TU.supercontig_2.412	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_2.76	CPA	G2-like	Genome	NUC
CPA_evm.TU.supercontig_2.81	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_2.82	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_20.18	CPA	C2C2-GATA	Genome	NUC
CPA_evm.TU.supercontig_20.206	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_20.235	CPA	EIL	Genome	NUC
CPA_evm.TU.supercontig_20.31	CPA	FAR1	Genome	NUC
CPA_evm.TU.supercontig_20.48	CPA	CCAAT	Genome	NUC
CPA_evm.TU.supercontig_20.65	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_20.69	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_20.87	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_20.89	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_20.98	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_200.3	CPA	SWI/SNF-BAF60b	Genome	NUC
CPA_evm.TU.supercontig_200.35	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_2011.1	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_202.9	CPA	NAC	Genome	NUC
CPA_evm.TU.supercontig_203.4	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_207.8	CPA	Tify	Genome	NUC
CPA_evm.TU.supercontig_2070.1	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_208.12	CPA	G2-like	Genome	NUC
CPA_evm.TU.supercontig_209.14	CPA	TCP	Genome	NUC
CPA_evm.TU.supercontig_209.3	CPA	LOB	Genome	NUC
CPA_evm.TU.supercontig_209.44	CPA	Trihelix	Genome	NUC
CPA_evm.TU.supercontig_209.9	CPA	bZIP	Genome	NUC
CPA_evm.TU.supercontig_2092.1	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_21.100	CPA	LOB	Genome	NUC
CPA_evm.TU.supercontig_21.106	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_21.12	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_21.132	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_21.142	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_21.156	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_21.165	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_21.167	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_21.173	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_21.174	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_21.182	CPA	bZIP	Genome	NUC
CPA_evm.TU.supercontig_21.191	CPA	Trihelix	Genome	NUC
CPA_evm.TU.supercontig_21.192	CPA	Trihelix	Genome	NUC
CPA_evm.TU.supercontig_21.193	CPA	TUB	Genome	NUC
CPA_evm.TU.supercontig_21.201	CPA	bZIP	Genome	NUC
CPA_evm.TU.supercontig_21.221	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_21.26	CPA	MYB-related	Genome	NUC
CPA_evm.TU.supercontig_21.35	CPA	C2C2-GATA	Genome	NUC
CPA_evm.TU.supercontig_21.50	CPA	MADS	Genome	NUC
CPA_evm.TU.supercontig_21.63	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_21.69	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_21.70	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_21.8	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_211.13	CPA	C3H	Genome	NUC
CPA_evm.TU.supercontig_211.21	CPA	SAP	Genome	NUC
CPA_evm.TU.supercontig_211.5	CPA	HMG	Genome	NUC
CPA_evm.TU.supercontig_212.11	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_212.3	CPA	bHLH	Genome	NUC
CPA_evm.TU.supercontig_213.9	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_214.5	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_2145.1	CPA	Trihelix	Genome	NUC
CPA_evm.TU.supercontig_215.3	CPA	HB	Genome	NUC
CPA_evm.TU.supercontig_215.4	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_215.6	CPA	PHD	Genome	NUC
CPA_evm.TU.supercontig_2154.2	CPA	mTERF	Genome	NUC
CPA_evm.TU.supercontig_216.25	CPA	C2H2	Genome	NUC
CPA_evm.TU.supercontig_217.15	CPA	FAR1	Genome	NUC
CPA_evm.TU.supercontig_217.3	CPA	AUX/IAA	Genome	NUC
CPA_evm.TU.supercontig_22.39	CPA	WRKY	Genome	NUC
CPA_evm.TU.supercontig_22.86	CPA	OFP	Genome	NUC
CPA_evm.TU.supercontig_2216.1	CPA	C3H	Genome	NUC
CPA_evm.TU.supercontig_222.12	CPA	Jumonji	Genome	NUC
CPA_evm.TU.supercontig_224.11	CPA	HSF	Genome	NUC
CPA_evm.TU.supercontig_224.4	CPA	AP2-EREBP	Genome	NUC
CPA_evm.TU.supercontig_2267.1	CPA	C3H	Genome	NUC
CPA_evm.TU.supercontig_228.18	CPA	MYB	Genome	NUC
CPA_evm.TU.supercontig_2282.1	CPA	AUX/IAA	Genome	NUC
CPA_evm.TU.supercontig_23.101	CPA	Trihelix	Genome	NUC
CPA_evm.TU.supercontig_23.140	CPA	AUX/IAA	Genome	NUC
CPA_evm.TU.supercontig_23.39	CPA	Orphans	Genome	NUC
CPA_evm.TU.supercontig_23.52	CPA	AUX/IAA	Genome	NUC
